threshold,fpr,tpr
0.9903348660146047,0.02388888888888889,0.2911111111111111
0.9903090609290072,0.024444444444444446,0.2911111111111111
0.9902285896510211,0.024444444444444446,0.2927777777777778
0.9902239378114488,0.025,0.2927777777777778
0.9898069704451347,0.025,0.29555555555555557
0.9897048831668351,0.025555555555555557,0.29555555555555557
0.9893237709891399,0.025555555555555557,0.29777777777777775
0.9893059204852387,0.026111111111111113,0.29777777777777775
0.9884692826454883,0.026111111111111113,0.3005555555555556
0.9882411622768041,0.02722222222222222,0.3005555555555556
0.9874883184385674,0.02722222222222222,0.30722222222222223
0.9871550795849324,0.028333333333333332,0.30722222222222223
0.9865480237249874,0.028333333333333332,0.31333333333333335
0.9864499486706787,0.028888888888888888,0.31333333333333335
0.9861737911724159,0.028888888888888888,0.3138888888888889
0.9859381487570584,0.03,0.3138888888888889
0.9856110467287036,0.03,0.31666666666666665
0.9853928706470566,0.03111111111111111,0.31666666666666665
0.9845476297370283,0.03111111111111111,0.32222222222222224
0.984484309524083,0.03166666666666667,0.32222222222222224
0.9841117939113676,0.03166666666666667,0.3238888888888889
0.9840882110865254,0.03222222222222222,0.3238888888888889
0.9840563556423974,0.03222222222222222,0.325
0.9839975181636159,0.03277777777777778,0.325
0.9839246409102287,0.03277777777777778,0.32555555555555554
0.9837720440688077,0.03333333333333333,0.32555555555555554
0.9835924567776902,0.03333333333333333,0.32722222222222225
0.9834263404436809,0.03388888888888889,0.32722222222222225
0.9832823816549393,0.03388888888888889,0.3283333333333333
0.98326523084368,0.034444444444444444,0.3283333333333333
0.9828458988267424,0.034444444444444444,0.3322222222222222
0.9827485406287394,0.035,0.3322222222222222
0.982297876937664,0.035,0.33444444444444443
0.9822946225947599,0.035555555555555556,0.33444444444444443
0.9822391383067173,0.035555555555555556,0.33555555555555555
0.9822329164762875,0.03611111111111111,0.33555555555555555
0.9817798101682381,0.03611111111111111,0.3383333333333333
0.9816900713849757,0.03722222222222222,0.3383333333333333
0.9815228583705995,0.03722222222222222,0.34
0.9813701099922193,0.03833333333333333,0.34
0.980085441418554,0.03833333333333333,0.3472222222222222
0.9799279848515162,0.03888888888888889,0.3472222222222222
0.9797440668899859,0.03888888888888889,0.34833333333333333
0.9797432045476968,0.03944444444444444,0.34833333333333333
0.9796616331651421,0.03944444444444444,0.34944444444444445
0.9796346369591606,0.04,0.34944444444444445
0.9791442211838343,0.04,0.3522222222222222
0.9791229438068089,0.04055555555555555,0.3522222222222222
0.9785211104971654,0.04055555555555555,0.3561111111111111
0.9783292992035948,0.04111111111111111,0.3561111111111111
0.9779758807064735,0.04111111111111111,0.35944444444444446
0.9779578849056524,0.041666666666666664,0.35944444444444446
0.9777190978208223,0.041666666666666664,0.3611111111111111
0.9777112403185453,0.042222222222222223,0.3611111111111111
0.9773065096192658,0.042222222222222223,0.3638888888888889
0.9772744909964173,0.042777777777777776,0.3638888888888889
0.9769650168073148,0.042777777777777776,0.3672222222222222
0.9768899308042901,0.044444444444444446,0.3672222222222222
0.9768058752807715,0.044444444444444446,0.36777777777777776
0.9767438994467573,0.045,0.36777777777777776
0.9761991177201853,0.045,0.36944444444444446
0.976067761003863,0.04555555555555556,0.36944444444444446
0.9737069972917981,0.04555555555555556,0.38222222222222224
0.9736151750414267,0.04611111111111111,0.38222222222222224
0.9731048179031123,0.04611111111111111,0.3838888888888889
0.9730597986097982,0.04666666666666667,0.3838888888888889
0.9722447639888177,0.04666666666666667,0.3883333333333333
0.9720511106089599,0.04722222222222222,0.3883333333333333
0.9718445677925419,0.04722222222222222,0.3894444444444444
0.9715788949935976,0.04777777777777778,0.3894444444444444
0.9700623626571209,0.04777777777777778,0.3927777777777778
0.9698224540320606,0.04833333333333333,0.3927777777777778
0.9695025574932731,0.04833333333333333,0.39444444444444443
0.9693218949248709,0.04888888888888889,0.39444444444444443
0.9682730405579784,0.04888888888888889,0.3983333333333333
0.9681726206398443,0.049444444444444444,0.3983333333333333
0.9676079334422811,0.049444444444444444,0.40166666666666667
0.9675927991996774,0.05,0.40166666666666667
0.9672873487002318,0.05,0.4038888888888889
0.9672854640827695,0.050555555555555555,0.4038888888888889
0.9669808942636605,0.050555555555555555,0.405
0.9667312182148876,0.051666666666666666,0.405
0.9643023263590792,0.051666666666666666,0.41
0.9638563820081719,0.05333333333333334,0.41
0.96196228854667,0.05333333333333334,0.415
0.9609286814001069,0.05444444444444444,0.415
0.9586159871618506,0.05444444444444444,0.4211111111111111
0.958464166701736,0.05611111111111111,0.4211111111111111
0.9574978719210107,0.05611111111111111,0.42388888888888887
0.9573729944955512,0.056666666666666664,0.42388888888888887
0.9567290102817,0.056666666666666664,0.425
0.9566473662551584,0.05722222222222222,0.425
0.955445594747538,0.05722222222222222,0.42777777777777776
0.9554226584672693,0.057777777777777775,0.42777777777777776
0.9544191864016232,0.057777777777777775,0.43
0.9541268871824555,0.058333333333333334,0.43
0.9539071151211004,0.058333333333333334,0.4305555555555556
0.9538905105479749,0.058888888888888886,0.4305555555555556
0.9527654203405729,0.058888888888888886,0.43166666666666664
0.9526091193846856,0.059444444444444446,0.43166666666666664
0.9523226337614071,0.059444444444444446,0.43333333333333335
0.9520347329675704,0.06,0.43333333333333335
0.9519653196820146,0.06,0.4338888888888889
0.9515365773327105,0.06111111111111111,0.4338888888888889
0.9510322781810885,0.06111111111111111,0.4361111111111111
0.9509538908561583,0.06166666666666667,0.4361111111111111
0.9508153005822604,0.06166666666666667,0.43666666666666665
0.9507501053127304,0.06222222222222222,0.43666666666666665
0.9482691446171483,0.06222222222222222,0.44277777777777777
0.9481671114435031,0.06277777777777778,0.44277777777777777
0.9481508517295335,0.06277777777777778,0.44333333333333336
0.948050895630916,0.06333333333333334,0.44333333333333336
0.9439349734938289,0.06333333333333334,0.45
0.943784329282968,0.06388888888888888,0.45
0.9404490987678866,0.06388888888888888,0.455
